Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
426	-1282.316	-1496.639	214.3227	0.9933466	2.432977	0.628966	0.371034	2.528285
432	-1278.094	-1492.099	214.0053	0.9933466	1.533116	0.574986	0.425014	3.049617
438	-1291.409	-1504.464	213.0549	0.6928341	2.013395	0.548056	0.451944	3.602992
444	-1285.865	-1499.349	213.4843	0.8051503	1.675226	0.548056	0.451944	3.410619
450	-1285.081	-1497.399	212.3188	0.7677219	1.673117	0.616397	0.383603	4.105547
456	-1297.651	-1512.335	214.6843	0.9962811	2.040887	0.614407	0.385593	2.432136
462	-1283.039	-1498.091	215.052	1.036137	1.261419	0.618386	0.381614	2.513882
468	-1289.955	-1504.805	214.8503	1.283663	0.8709626	0.618386	0.381614	2.71724
474	-1288.001	-1502.656	214.6555	0.9624057	2.770398	0.530574	0.469426	2.235381
480	-1280.033	-1494.578	214.5443	1.121739	2.665724	0.6154	0.3846	2.235381
486	-1280.125	-1494.558	214.4333	1.121739	2.325229	0.675197	0.324803	2.413001
492	-1289.027	-1503.056	214.0292	0.940913	1.729053	0.504647	0.495353	2.985856
498	-1288.076	-1501.759	213.6839	0.9254329	2.350494	0.475883	0.524117	2.985856
504	-1303.829	-1518.682	214.8533	1.158722	1.392735	0.589281	0.410719	2.495212
510	-1297.612	-1511.658	214.0463	0.8064458	1.674186	0.535367	0.464633	3.078044
516	-1295.142	-1508.265	213.1228	0.8311804	2.11676	0.60322	0.39678	3.448365
522	-1280.872	-1492.959	212.0877	0.7029417	2.102653	0.545405	0.454595	4.123417
528	-1286.819	-1499.137	212.3176	0.7583917	2.19573	0.545405	0.454595	3.931067
534	-1293.838	-1508.056	214.2183	0.8772384	2.043356	0.670315	0.329685	2.793117
540	-1281.602	-1495.254	213.6525	1.199365	2.45095	0.603599	0.396401	2.808461
546	-1278.01	-1492.455	214.4449	0.9005778	1.316282	0.627002	0.372998	2.941036
552	-1288.599	-1503.376	214.7768	1.03587	1.30364	0.580781	0.419219	2.662911
558	-1283.886	-1498.155	214.2687	1.033286	2.012821	0.580781	0.419219	2.677617
564	-1296.154	-1509.419	213.2651	0.92049	0.7783901	0.582982	0.417018	3.92929
570	-1292.48	-1505.185	212.7048	0.797017	1.520598	0.582982	0.417018	3.92929
576	-1290.122	-1501.202	211.0798	0.6864472	2.615163	0.554501	0.445499	4.552834
